id,original_language,original_title,popularity,release_date,genre,overview,revenue,runtime,tagline
1401,en,Barbie in the 12 Dancing Princesses,49.135,9/19/2006,"['Animation', 'Family']","King Randolph sends for his cousin Duchess Rowena to help turn his daughters, Princess Genevieve and her 11 sisters, into better ladies. But the Duchess takes away all the sisters fun, including the sisters favorite pastime: dancing.Thinking all hope is lost they find a secret passageway to a magical land were they can dance the night away.",0,83,Enchanted dancing in a magical world!
739,en,Daisy Quokka: World's Scariest Animal,92.063,2/4/2021,"['Animation', 'Comedy', 'Family']","When an unbearably adorable, eternally optimistic Quokka named Daisy wants to achieve the impossible – to win the annual ‘World’s Scariest Animal’ championship, she enlists the guidance of a washed-up, former champion, a grouchy Saltwater Crocodile, to help her achieve her dreams and prove that champions can come in all sizes.",0,88,Tales from Sanctuary City
4266,en,Black Snake Moan,17.086,12/31/2006,['Drama'],"A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, is looking everywhere for love, but never quite finding it.",10903846,116,To save his soul he must save hers.
9861,en,Looking for Barbara,14.267,11/11/2021,[],"Looking for Barbara examines queer readings of the personal archive in relation to family, identity, collective memory, place, self-curation and meaning. Looking for Barbara is an experimental film that explores the relationship to the individual personal archive found in every home. This is the ‘behind-the-scenes’ archive usually found in boxes in attics, garages and cupboards in domestic settings. Set to a backdrop of the filmmaker’s personal archive in the form of Super 8 footage from the 1990s, Looking for Barbara is a short documentary essay which explores the role and significance of the queer personal archive.",0,8,
7352,en,Altitude,12.431,4/14/2017,"['Action', 'Thriller']",A female FBI agent is offered millions to help a thief escape from a hijacked airplane.,0,86,
7518,en,Sense and Sensibility,13.624,12/13/1995,"['Drama', 'Romance']","Rich Mr. Dashwood dies, leaving his second wife and her daughters poor by the rules of inheritance. Two daughters are the titular opposites.",134582776,136,Lose your heart and come to your senses.
3851,fr,Taxi 4,21.907,2/10/2007,"['Action', 'Comedy']","Before being extradited to Africa to stand trial, a notorious Belgian criminal is entrusted to the Marseilles police department for less than 24 hours. But the wily crook convinces bumbling policeman Emilien he's a lowly Belgian embassy employee who got railroaded by the brilliant master criminal.",65125001,91,
8631,en,14 Peaks: Nothing Is Impossible,15.231,11/12/2021,['Documentary'],"In 2019, Nepalese mountain climber Nirmal “Nims” Purja set out to do the unthinkable by climbing the world’s fourteen highest summits in less than seven months. (The previous record was eight years). He called the effort “Project Possible 14/7” and saw it as a way to inspire others to strive for greater heights in any pursuit. The film follows his team as they seek to defy naysayers and push the limits of human endurance.",0,99,
2661,en,Lawrence of Arabia,25.015,12/11/1962,"['War', 'History', 'Adventure', 'Drama']","The story of British officer T.E. Lawrence's mission to aid the Arab tribes in their revolt against the Ottoman Empire during the First World War. Lawrence becomes a flamboyant, messianic figure in the cause of Arab unity but his psychological instability threatens to undermine his achievements.",69995385,227,A mighty motion picture of action and adventure!
6504,es,Jesús,12.704,8/24/2016,['Drama'],"18-year-old Jesús lives with his stern, somewhat unaffectionate father in Santiago, Chile. When not doing drugs, having casual sex or simply slouching in front of the TV, Jesús and his friends perform in a K-pop boyband. But his routine is thrown into chaos one evening when he and his drunken posse viciously assault a young gay man and leave him for dead. It’s an act that propels Jesús into a profound moral crisis which have severe consequences.",0,85,One betrayal is enough
9799,hi,ओम शांति ओम,10.487,11/7/2007,"['Comedy', 'Drama', 'Romance']","Om, a junior film artist, is smitten by Shantipriya, a renowned actress, but is killed while trying to save her from a fire accident. Thirty years later, he is reborn and sets out to avenge her death.",37707444,162,"For some dreams, one lifetime is not enough"
674,en,Maya the Bee: The Golden Orb,77.902,1/7/2021,"['Adventure', 'Animation', 'Family']","When Maya, a headstrong little bee, and her best friend Willi, rescue an ant princess they find themselves in the middle of an epic bug battle that will take them to strange new worlds and test their friendship to its limits.",0,88,Everyone's favourite bee is back!
7105,en,"Synecdoche, New York",11.478,10/24/2008,['Drama'],"A theater director struggles with his work, and the women in his life, as he attempts to create a life-size replica of New York inside a warehouse as part of his new play.",0,124,
6360,en,Sharing Christmas,16.752,12/10/2017,"['Romance', 'TV Movie']","A real estate developer is given the opportunity of his career to transform an old shopping complex into a prime location. Unfortunately, there is one tenant who is holding out—the Christmas shop owner he met by happenstance just days ago.",0,84,
3841,en,Maggie Simpson in Playdate with Destiny,18.439,2/29/2020,"['Animation', 'Comedy', 'Family', 'Romance']",Maggie and Marge are having a play-date at Springfield's finest toddler play park when Maggie becomes smitten with a little boy. It's love at first suck and Maggie dreams about seeing him again after a day full of make-believe romance.,0,4,
1815,en,Danny Boy,40.586,5/12/2021,"['Drama', 'War', 'TV Movie']","Soldier Brian Wood, is accused of war crimes in Iraq by the human rights lawyer Phil Shiner. The two men go head to head in a legal and moral conflict that takes us from the battlefield, at so-called Checkpoint Danny Boy, to the courtroom and one of Britain’s biggest ever public inquiries, the Al-Sweady Inquiry.",0,90,
9489,en,A Christmas Story,10.571,11/18/1983,"['Comedy', 'Family']","The comic mishaps and adventures of a young boy named Ralph, trying to convince his parents, teachers, and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift for the 1940s.",20653717,93,"Peace, Harmony, Comfort and Joy... Maybe Next Year."
9838,en,The Little Stranger,10.495,8/30/2018,"['Mystery', 'Drama', 'Horror', 'History']","In a dusty post-war summer in rural Warwickshire, a doctor is called to a patient at lonely Hundreds Hall. Home to the Ayres family for over two centuries, the Georgian house is now in decline. But are the Ayreses haunted by something more sinister than a dying way of life?",1824902,111,These delusions are contagious
9201,en,Blade Violent - I violenti,9.535,8/31/1983,"['Action', 'Drama']","Emanuelle, a reporter, comes just a little too close to exposing a corrupt official, and is sent to prison on trumped-up charges. In the prison, the inmates are constantly humiliated and tortured by the prison staff. Overly affectionate prisoners are forced underwater, while others are obliged to look on. Emanuelle finds an enemy in the deranged Albina, who ""runs the prison."" For the pleasure of the warden, Emanuelle and Albina are forced to fight each other with knives. Bad becomes worse when four men awaiting execution escape and take over the prison. Gore flows like water.",0,89,
4653,en,Never Sleep Again: The Elm Street Legacy,19.918,5/4/2010,['Documentary'],"For decades, Freddy Krueger has slashed his way through the dreams of countless youngsters, scaring up over half a billion dollars at the box office across eight terrifying, spectacular films.",0,240,don't... fall... asleep.
8692,en,Blind Date,9.924,3/27/1987,"['Comedy', 'Romance']","When bachelor Walter Davis is set up with his sister-in-law's pretty cousin, Nadia Gates, a seemingly average blind date turns into a chaotic night on the town. Walter's brother, Ted, tells him not to let Nadia drink alcohol, but he dismisses the warning and her behaviour gets increasingly wild. Walter and Nadia's numerous incidents are made even worse as her former lover David relentlessly follows them around town.",39321715,95,A date with her is every man's dream come true. And with dreams like her - who needs nightmares?
2100,en,Hook,28.568,4/10/1991,"['Adventure', 'Fantasy', 'Comedy', 'Family']","The boy who wasn't supposed grow up—Peter Pan—does just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. During his trip to see Granny Wendy in London, the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland.",300855000,142,What if Peter Pan grew up?
7711,en,1BR,13.103,7/18/2019,"['Thriller', 'Drama', 'Horror']","When Sarah lucks into a sweet one-bedroom at Asilo Del Mar Apartments in Los Angeles, she think she's hit the jackpot. It's got plenty of space, friendly tenants, group BBQs and even a cute neighbour next door. All is not what it seems: loud noises start keeping her awake at night; her cat is missing; everyone seems to be a little too helpful and friendly, except for the weirdo, Lester. Soon, Sarah learns she didn't choose this apartment — it chose her.",0,90,
